dteday,time_period,temp,atemp,hum,windspeed,casual,registered,cnt,season,mnth,weekday,weathersit,yr,holiday,workingday
2011-02-23,3,0.3,0.31437499999999996,0.36,0.08585000000000001,6.5,163.75,170.25,1,2,3,1,0,0,1
2011-02-23,4,0.1742857142857143,0.20131428571428572,0.49571428571428566,0.10661428571428573,0.5714285714285714,28.571428571428573,29.142857142857142,1,2,3,1,0,0,1
2011-02-24,1,0.23714285714285716,0.22511428571428574,0.6885714285714285,0.2452,4.142857142857143,94.57142857142857,98.71428571428571,1,2,4,1,0,0,1
2011-02-24,2,0.384,0.38786,0.546,0.32538,7.4,69.8,77.2,1,2,4,2,0,0,1
2011-02-24,3,0.34500000000000003,0.31437499999999996,0.8475,0.294775,4.75,124.75,129.5,1,2,4,2,0,0,1
2011-02-24,4,0.26285714285714284,0.2684,0.7285714285714285,0.17700000000000002,2.142857142857143,28.142857142857142,30.285714285714285,1,2,4,1,0,0,1
2011-02-25,1,0.37714285714285717,0.3701142857142857,0.9185714285714285,0.22815714285714286,3.4285714285714284,46.142857142857146,49.57142857142857,1,2,5,3,0,0,1
2011-02-25,2,0.484,0.46062000000000003,0.532,0.5612,11.2,76.8,88.0,1,2,5,3,0,0,1
2011-02-25,3,0.31,0.272725,0.4975,0.5746249999999999,5.25,119.25,124.5,1,2,5,1,0,0,1
2011-02-25,4,0.29714285714285715,0.29654285714285716,0.7571428571428571,0.18125714285714284,2.7142857142857144,22.428571428571427,25.142857142857142,1,2,5,1,0,0,1
2011-02-26,1,0.25142857142857145,0.2792142857142857,0.5628571428571428,0.07037142857142857,7.714285714285714,46.714285714285715,54.42857142857143,1,2,6,2,0,0,0
2011-02-26,2,0.344,0.3212,0.418,0.26270000000000004,44.2,132.0,176.2,1,2,6,2,0,0,0
2011-02-26,3,0.33,0.32194999999999996,0.485,0.20895,29.25,91.25,120.5,1,2,6,1,0,0,0
2011-02-26,4,0.2475,0.24053750000000002,0.6175,0.22947499999999998,4.0,24.125,28.125,1,2,6,1,0,0,0
2011-02-27,1,0.27999999999999997,0.29796666666666666,0.8183333333333334,0.08706666666666667,15.166666666666666,41.333333333333336,56.5,1,2,0,1,0,0,0
2011-02-27,2,0.44000000000000006,0.43938000000000005,0.472,0.09554,90.4,162.2,252.6,1,2,0,1,0,0,0
2011-02-27,3,0.405,0.412875,0.54,0.152975,28.75,95.5,124.25,1,2,0,1,0,0,0
2011-02-27,4,0.3,0.3049125,0.77625,0.1585875,4.5,33.375,37.875,1,2,0,1,0,0,0
2011-02-28,1,0.4114285714285714,0.4047428571428571,0.8471428571428571,0.22601428571428572,8.285714285714286,91.85714285714286,100.14285714285714,1,2,1,2,0,0,1
2011-02-28,2,0.45600000000000007,0.45148,0.916,0.25074,0.8,33.2,34.0,1,2,1,3,0,0,1
2011-02-28,3,0.435,0.4356,0.925,0.429075,1.75,82.0,83.75,1,2,1,3,0,0,1
2011-02-28,4,0.3433333333333333,0.32826666666666665,0.8450000000000001,0.3035,2.0,38.0,40.0,1,2,1,2,0,0,1
2011-03-01,1,0.22,0.2012857142857143,0.5614285714285715,0.3219714285714286,6.0,82.14285714285714,88.14285714285714,1,3,2,1,0,0,1
2011-03-01,2,0.324,0.33937999999999996,0.364,0.07164000000000001,10.8,71.0,81.8,1,3,2,1,0,0,1
2011-03-01,3,0.315,0.321975,0.4575,0.12687500000000002,7.0,161.25,168.25,1,3,2,1,0,0,1
2011-03-01,4,0.2475,0.2424125,0.6575,0.2593375,1.625,17.375,19.0,1,3,2,1,0,0,1
2011-03-02,1,0.26285714285714284,0.24457142857142858,0.5871428571428572,0.27505714285714283,6.0,95.14285714285714,101.14285714285714,1,3,3,1,0,0,1
2011-03-02,2,0.5,0.48486,0.258,0.24775999999999998,24.4,86.0,110.4,1,3,3,1,0,0,1
2011-03-02,3,0.43,0.420425,0.2575,0.4291,13.25,165.25,178.5,1,3,3,1,0,0,1
2011-03-02,4,0.2475,0.23296250000000002,0.5449999999999999,0.313425,1.75,18.25,20.0,1,3,3,1,0,0,1
2011-03-03,1,0.1542857142857143,0.14285714285714285,0.3457142857142857,0.26865714285714287,4.857142857142857,84.42857142857143,89.28571428571429,1,3,4,1,0,0,1
2011-03-03,2,0.236,0.26668,0.23399999999999999,0.06568,10.0,63.8,73.8,1,3,4,1,0,0,1
2011-03-03,3,0.225,0.23485,0.3425,0.167925,7.25,129.0,136.25,1,3,4,1,0,0,1
2011-03-03,4,0.2,0.1913,0.335,0.317175,1.25,17.0,18.25,1,3,4,1,0,0,1
2011-03-04,1,0.19999999999999998,0.21212857142857144,0.6771428571428572,0.1577714285714286,6.428571428571429,86.71428571428571,93.14285714285714,1,3,5,1,0,0,1
2011-03-04,2,0.348,0.32726,0.422,0.23284000000000002,20.2,80.4,100.6,1,3,5,1,0,0,1
2011-03-04,3,0.33,0.30679999999999996,0.585,0.249975,12.75,139.5,152.25,1,3,5,2,0,0,1
2011-03-04,4,0.22749999999999998,0.2234875,0.6825,0.20147500000000002,2.125,20.375,22.5,1,3,5,2,0,0,1
2011-03-05,1,0.32285714285714284,0.3116714285714286,0.9457142857142857,0.22814285714285715,15.571428571428571,40.42857142857143,56.0,1,3,6,2,0,0,0
2011-03-05,2,0.46399999999999997,0.45755999999999997,0.63,0.28358,68.6,124.2,192.8,1,3,6,2,0,0,0
2011-03-05,3,0.46499999999999997,0.458325,0.655,0.33585000000000004,34.0,84.75,118.75,1,3,6,2,0,0,0
2011-03-05,4,0.3475,0.3484875,0.81875,0.21082499999999998,6.5,24.25,30.75,1,3,6,2,0,0,0
2011-03-06,1,0.4166666666666667,0.42168333333333335,0.9899999999999999,0.3184166666666666,4.666666666666667,17.166666666666668,21.833333333333332,1,3,0,2,0,0,0
2011-03-06,2,0.43200000000000005,0.42422000000000004,0.976,0.2836,10.0,38.2,48.2,1,3,0,3,0,0,0
2011-03-06,3,0.31,0.272725,1.0,0.391775,1.25,16.25,17.5,1,3,0,3,0,0,0
2011-03-06,4,0.345,0.3352125,0.87375,0.375,3.875,16.5,20.375,1,3,0,2,0,0,0
2011-03-07,1,0.21714285714285714,0.1883,0.6742857142857143,0.39447142857142853,8.0,76.14285714285714,84.14285714285714,1,3,1,1,0,0,1
2011-03-07,2,0.324,0.2909,0.352,0.39404,24.6,67.6,92.2,1,3,1,1,0,0,1
2011-03-07,3,0.315,0.29922499999999996,0.315,0.24255,15.5,160.25,175.75,1,3,1,1,0,0,1
2011-03-07,4,0.23142857142857146,0.21644285714285713,0.7057142857142857,0.30705714285714286,0.42857142857142855,16.571428571428573,17.0,1,3,1,1,0,0,1
2011-03-08,1,0.24571428571428572,0.2576,0.4942857142857143,0.13645714285714286,12.285714285714286,93.42857142857143,105.71428571428571,1,3,2,1,0,0,1
2011-03-08,2,0.372,0.38786,0.22599999999999998,0.053739999999999996,26.2,71.6,97.8,1,3,2,2,0,0,1
2011-03-08,3,0.34,0.3409,0.31,0.153,17.75,159.5,177.25,1,3,2,1,0,0,1
2011-03-08,4,0.26,0.2689375,0.53375,0.1324625,3.5,20.875,24.375,1,3,2,1,0,0,1
2011-03-09,1,0.26285714285714284,0.25757142857142856,0.8257142857142857,0.2046857142857143,9.0,91.57142857142857,100.57142857142857,1,3,3,2,0,0,1
2011-03-09,2,0.336,0.30604,0.75,0.30746,13.2,78.6,91.8,1,3,3,2,0,0,1
2011-03-09,3,0.335,0.3106,0.7875,0.26865,11.25,140.5,151.75,1,3,3,2,0,0,1
2011-03-09,4,0.28,0.287875,0.74125,0.15486250000000001,2.125,13.0,15.125,1,3,3,1,0,0,1
2011-03-10,1,0.3828571428571429,0.38527142857142854,0.0,0.2388142857142857,1.4285714285714286,19.714285714285715,21.142857142857142,1,3,4,3,0,0,1
2011-03-10,2,0.42800000000000005,0.43028000000000005,0.0,0.24478,1.8,16.8,18.6,1,3,4,3,0,0,1
2011-03-10,3,0.42,0.412875,0.0,0.4142,4.5,67.25,71.75,1,3,4,3,0,0,1
2011-03-10,4,0.3433333333333333,0.33081666666666665,0.0,0.20148333333333332,1.5,14.333333333333334,15.833333333333334,1,3,4,3,0,0,1
2011-03-11,1,0.2914285714285714,0.2792142857142857,0.6814285714285714,0.26225714285714286,10.285714285714286,93.57142857142857,103.85714285714286,1,3,5,1,0,0,1
2011-03-11,2,0.348,0.3212,0.516,0.28356,18.8,82.2,101.0,1,3,5,2,0,0,1
2011-03-11,3,0.315,0.29922499999999996,0.525,0.26122500000000004,13.75,128.75,142.5,1,3,5,1,0,0,1
2011-03-11,4,0.32,0.3225142857142857,0.7842857142857144,0.1514,3.7142857142857144,21.285714285714285,25.0,1,3,5,2,0,0,1
2011-03-12,1,0.26857142857142857,0.25974285714285716,0.6557142857142857,0.20895714285714284,13.857142857142858,43.42857142857143,57.285714285714285,1,3,6,1,0,0,0
2011-03-12,2,0.396,0.38786,0.47800000000000004,0.40598,72.8,108.6,181.4,1,3,6,1,0,0,0
2011-03-12,3,0.425,0.42800000000000005,0.525,0.17167500000000002,50.25,88.75,139.0,1,3,6,1,0,0,0
2011-03-12,4,0.2925,0.2935625,0.64875,0.1399125,7.75,25.75,33.5,1,3,6,1,0,0,0
2011-03-13,1,0.3885714285714286,0.39177142857142855,0.5399999999999999,0.24518571428571428,20.714285714285715,35.857142857142854,56.57142857142857,1,3,0,1,0,0,0
2011-03-13,2,0.4640000000000001,0.45754,0.394,0.35824,117.6,127.4,245.0,1,3,0,1,0,0,0
2011-03-13,3,0.38,0.3712,0.4775,0.343275,51.0,90.5,141.5,1,3,0,1,0,0,0
2011-03-13,4,0.32571428571428573,0.31817142857142855,0.6385714285714287,0.1919,6.428571428571429,26.428571428571427,32.857142857142854,1,3,0,1,0,0,0
2011-03-14,1,0.3,0.2986857142857143,0.5528571428571428,0.17695714285714287,13.571428571428571,80.71428571428571,94.28571428571429,1,3,1,1,0,0,1
2011-03-14,2,0.384,0.39693999999999996,0.358,0.11942000000000001,28.4,62.8,91.2,1,3,1,1,0,0,1
2011-03-14,3,0.36,0.35605,0.4225,0.16417500000000002,26.75,169.5,196.25,1,3,1,1,0,0,1
2011-03-14,4,0.2885714285714286,0.3051857142857143,0.5828571428571429,0.09382857142857141,2.142857142857143,18.571428571428573,20.714285714285715,1,3,1,1,0,0,1
2011-03-15,1,0.2742857142857143,0.27922857142857144,0.7042857142857143,0.1513857142857143,13.571428571428571,95.0,108.57142857142857,1,3,2,1,0,0,1
2011-03-15,2,0.372,0.3727,0.484,0.2836,22.8,75.4,98.2,1,3,2,2,0,0,1
2011-03-15,3,0.35,0.32955,0.665,0.264925,15.75,154.75,170.5,1,3,2,2,0,0,1
2011-03-15,4,0.3028571428571429,0.3116857142857143,0.7242857142857143,0.10024285714285715,2.4285714285714284,15.142857142857142,17.571428571428573,1,3,2,1,0,0,1
2011-03-16,1,0.32285714285714284,0.32468571428571424,0.8957142857142858,0.11939999999999999,11.285714285714286,88.0,99.28571428571429,1,3,3,2,0,0,1
2011-03-16,2,0.4,0.4091,0.75,0.17612,25.2,82.6,107.8,1,3,3,2,0,0,1
2011-03-16,3,0.435,0.4356,0.5325,0.287325,22.75,172.0,194.75,1,3,3,2,0,0,1
2011-03-16,4,0.34285714285714286,0.33981428571428574,0.8157142857142857,0.258,3.5714285714285716,22.0,25.571428571428573,1,3,3,2,0,0,1
2011-03-17,1,0.37142857142857144,0.3744571428571429,0.6628571428571429,0.2046857142857143,12.142857142857142,109.57142857142857,121.71428571428571,1,3,4,1,0,0,1
2011-03-17,2,0.508,0.49088000000000004,0.44399999999999995,0.19106,29.2,91.2,120.4,1,3,4,1,0,0,1
2011-03-17,3,0.455,0.45072500000000004,0.565,0.194025,35.25,206.5,241.75,1,3,4,1,0,0,1
2011-03-17,4,0.375,0.3711875,0.66875,0.2332125,6.5,33.875,40.375,1,3,4,1,0,0,1
2011-03-18,1,0.44571428571428573,0.44371428571428567,0.6185714285714285,0.22814285714285715,22.0,111.57142857142857,133.57142857142858,1,3,5,1,0,0,1
2011-03-18,2,0.644,0.6091,0.414,0.30746,65.8,118.4,184.2,1,3,5,1,0,0,1
2011-03-18,3,0.665,0.6288,0.41500000000000004,0.19030000000000002,70.75,179.75,250.5,1,3,5,1,0,0,1
2011-03-18,4,0.48857142857142855,0.4935,0.5742857142857142,0.20255714285714285,16.857142857142858,37.57142857142857,54.42857142857143,1,3,5,1,0,0,1
2011-03-19,1,0.4428571428571429,0.4415428571428572,0.4185714285714286,0.4264428571428572,27.857142857142858,41.42857142857143,69.28571428571429,1,3,6,1,0,0,0
2011-03-19,2,0.492,0.47874,0.316,0.43582,162.6,136.8,299.4,1,3,6,1,0,0,0
2011-03-19,3,0.45,0.44695,0.325,0.29107500000000003,76.75,112.5,189.25,1,3,6,1,0,0,0
2011-03-19,4,0.4975,0.4905375,0.41125,0.3134375,13.625,33.625,47.25,1,3,6,1,0,0,0
2011-03-20,1,0.2857142857142857,0.2878857142857143,0.5314285714285715,0.14925714285714284,28.285714285714285,40.42857142857143,68.71428571428571,1,3,0,1,0,0,0
2011-03-20,2,0.392,0.39998,0.336,0.03882,123.4,125.0,248.4,1,3,0,1,0,0,0
2011-03-20,3,0.375,0.3674,0.41000000000000003,0.30225,45.75,86.25,132.0,1,3,0,1,0,0,0
2011-03-20,4,0.315,0.2916625,0.54125,0.317175,6.125,21.375,27.5,1,3,0,1,0,0,0
2011-03-21,1,0.33999999999999997,0.3246428571428571,0.7985714285714286,0.3432857142857143,10.0,49.714285714285715,59.714285714285715,2,3,1,2,0,0,1
2011-03-21,2,0.516,0.49698000000000003,0.656,0.24180000000000001,33.2,75.2,108.4,2,3,1,2,0,0,1
2011-03-21,3,0.55,0.52275,0.65,0.272375,30.75,192.0,222.75,2,3,1,1,0,0,1
2011-03-21,4,0.39142857142857146,0.36792857142857144,0.7842857142857144,0.27721428571428575,6.0,26.285714285714285,32.285714285714285,2,3,1,1,0,0,1
2011-03-22,1,0.4114285714285714,0.4177571428571429,0.6728571428571428,0.2686571428571428,14.428571428571429,118.71428571428571,133.14285714285714,2,3,2,2,0,0,1
2011-03-22,2,0.492,0.47874,0.43599999999999994,0.22688000000000003,36.2,89.2,125.4,2,3,2,1,0,0,1
2011-03-22,3,0.46499999999999997,0.458325,0.485,0.2015,31.0,198.5,229.5,2,3,2,1,0,0,1
2011-03-22,4,0.425,0.4280125,0.77,0.199625,6.75,21.5,28.25,2,3,2,1,0,0,1
2011-03-23,1,0.3285714285714286,0.3160142857142857,0.8614285714285714,0.22812857142857143,9.0,99.71428571428571,108.71428571428571,2,3,3,2,0,0,1
2011-03-23,2,0.364,0.36361999999999994,0.8379999999999999,0.18209999999999998,13.0,87.0,100.0,2,3,3,2,0,0,1
2011-03-23,3,0.38,0.374975,0.8175,0.343275,15.75,170.5,186.25,2,3,3,3,0,0,1
2011-03-23,4,0.33428571428571424,0.32035714285714284,0.8314285714285715,0.21535714285714283,1.7142857142857142,14.714285714285714,16.428571428571427,2,3,3,3,0,0,1
2011-03-24,1,0.27142857142857146,0.2554142857142857,0.9328571428571429,0.2601428571428571,4.285714285714286,69.28571428571429,73.57142857142857,2,3,4,2,0,0,1
2011-03-24,2,0.304,0.2909,0.69,0.23284000000000002,11.8,78.6,90.4,2,3,4,2,0,0,1
2011-03-24,3,0.295,0.272725,0.62,0.298525,13.25,162.5,175.75,2,3,4,1,0,0,1
2011-03-24,4,0.28,0.2708375,0.86,0.20895,3.0,21.375,24.375,2,3,4,2,0,0,1
2011-03-25,1,0.22571428571428573,0.2186142857142857,0.57,0.2302857142857143,8.714285714285714,90.0,98.71428571428571,2,3,5,1,0,0,1
2011-03-25,2,0.336,0.31514,0.366,0.26566,33.4,104.2,137.6,2,3,5,1,0,0,1
2011-03-25,3,0.305,0.291675,0.375,0.25745,11.5,148.25,159.75,2,3,5,2,0,0,1
2011-03-25,4,0.2325,0.23485,0.57,0.19591250000000002,3.25,20.75,24.0,2,3,5,1,0,0,1
2011-03-26,1,0.22571428571428573,0.22511428571428574,0.4585714285714286,0.16842857142857143,26.142857142857142,47.857142857142854,74.0,2,3,6,1,0,0,0
2011-03-26,2,0.328,0.31514,0.3,0.20596,102.6,127.2,229.8,2,3,6,1,0,0,0
2011-03-26,3,0.30000000000000004,0.29164999999999996,0.3375,0.223875,57.25,87.5,144.75,2,3,6,2,0,0,0
2011-03-26,4,0.245,0.23295,0.425,0.240675,7.0,24.25,31.25,2,3,6,1,0,0,0
2011-03-27,1,0.19999999999999998,0.20455,0.665,0.17413333333333333,12.166666666666666,33.0,45.166666666666664,2,3,0,1,0,0,0
2011-03-27,2,0.308,0.3,0.378,0.17912,51.4,106.4,157.8,2,3,0,1,0,0,0
2011-03-27,3,0.3,0.287875,0.3275,0.20895,28.0,86.0,114.0,2,3,0,1,0,0,0
2011-03-27,4,0.235,0.234875,0.52125,0.18283750000000001,3.75,18.375,22.125,2,3,0,1,0,0,0
2011-03-28,1,0.21142857142857144,0.2013,0.33571428571428574,0.24734285714285714,10.428571428571429,83.71428571428571,94.14285714285714,2,3,1,1,0,0,1
2011-03-28,2,0.308,0.29696,0.236,0.19106,14.2,75.0,89.2,2,3,1,1,0,0,1
2011-03-28,3,0.32,0.310575,0.22,0.205225,17.0,177.5,194.5,2,3,1,1,0,0,1
2011-03-28,4,0.2542857142857143,0.25542857142857145,0.3628571428571429,0.19615714285714286,1.4285714285714286,19.285714285714285,20.714285714285715,2,3,1,1,0,0,1
2011-03-29,1,0.26,0.2380857142857143,0.33,0.33475714285714286,10.714285714285714,102.14285714285714,112.85714285714286,2,3,2,1,0,0,1
2011-03-29,2,0.36,0.35147999999999996,0.244,0.2209,21.4,82.4,103.8,2,3,2,1,0,0,1
2011-03-29,3,0.365,0.3674,0.2125,0.126875,27.25,201.5,228.75,2,3,2,1,0,0,1
2011-03-29,4,0.2725,0.267025,0.395,0.186575,3.25,21.875,25.125,2,3,2,1,0,0,1
2011-03-30,1,0.32,0.3116857142857143,0.48000000000000004,0.1855,10.571428571428571,98.28571428571429,108.85714285714286,2,3,3,2,0,0,1
2011-03-30,2,0.324,0.30907999999999997,0.612,0.24775999999999998,11.8,61.0,72.8,2,3,3,2,0,0,1
2011-03-30,3,0.255,0.25,0.93,0.2127,6.5,72.75,79.25,2,3,3,2,0,0,1
2011-03-30,4,0.29,0.30115,0.6725,0.09515,1.125,10.5,11.625,2,3,3,2,0,0,1
2011-03-31,1,0.25142857142857145,0.23592857142857143,0.9400000000000001,0.24731428571428568,5.857142857142857,78.0,83.85714285714286,2,3,4,3,0,0,1
2011-03-31,2,0.296,0.28786,0.882,0.20295999999999997,14.8,62.0,76.8,2,3,4,3,0,0,1
2011-03-31,3,0.295,0.287875,0.885,0.20147500000000002,11.25,128.75,140.0,2,3,4,2,0,0,1
2011-03-31,4,0.2525,0.2424375,0.9387500000000001,0.20895,2.375,16.875,19.25,2,3,4,3,0,0,1
2011-04-01,1,0.27714285714285714,0.25974285714285716,0.8042857142857143,0.24307142857142858,7.857142857142857,89.0,96.85714285714286,2,4,5,1,0,0,1
2011-04-01,2,0.348,0.31511999999999996,0.48200000000000004,0.38208000000000003,26.2,87.8,114.0,2,4,5,1,0,0,1
2011-04-01,3,0.335,0.30679999999999996,0.485,0.2948,22.5,161.25,183.75,2,4,5,1,0,0,1
2011-04-01,4,0.2725,0.27273749999999997,0.81125,0.1772375,3.875,26.625,30.5,2,4,5,1,0,0,1
2011-04-02,1,0.3085714285714286,0.3160142857142857,0.65,0.1300857142857143,21.857142857142858,53.714285714285715,75.57142857142857,2,4,6,2,0,0,0
2011-04-02,2,0.34,0.3333,0.752,0.26270000000000004,84.0,84.6,168.6,2,4,6,3,0,0,0
2011-04-02,3,0.365,0.35982499999999995,0.535,0.2985,64.5,84.5,149.0,2,4,6,1,0,0,0
2011-04-02,4,0.28,0.282175,0.655,0.16417500000000002,8.375,27.125,35.5,2,4,6,1,0,0,0
2011-04-03,1,0.34285714285714286,0.33331428571428573,0.5399999999999999,0.28144285714285716,51.42857142857143,53.285714285714285,104.71428571428571,2,4,0,1,0,0,0
2011-04-03,2,0.45200000000000007,0.44846,0.332,0.18208,189.2,135.6,324.8,2,4,0,1,0,0,0
2011-04-03,3,0.44,0.43935,0.36,0.13805,73.5,93.75,167.25,2,4,0,2,0,0,0
2011-04-03,4,0.3325,0.3446875,0.58,0.11755,6.375,21.5,27.875,2,4,0,1,0,0,0
2011-04-04,1,0.48,0.4783428571428571,0.5214285714285715,0.3177,22.571428571428573,109.0,131.57142857142858,2,4,1,2,0,0,1
2011-04-04,2,0.716,0.6454599999999999,0.284,0.47164,51.8,98.4,150.2,2,4,1,1,0,0,1
2011-04-04,3,0.715,0.6401749999999999,0.235,0.529825,63.0,237.75,300.75,2,4,1,1,0,0,1
2011-04-04,4,0.495,0.4867375,0.5275,0.3190375,8.125,21.875,30.0,2,4,1,1,0,0,1
2011-04-05,1,0.40285714285714286,0.38527142857142854,0.8657142857142858,0.40940000000000004,3.857142857142857,57.142857142857146,61.0,2,4,2,3,0,0,1
2011-04-05,2,0.368,0.3515,0.5660000000000001,0.43582,8.6,65.0,73.6,2,4,2,2,0,0,1
2011-04-05,3,0.375,0.3674,0.4175,0.373125,15.5,182.25,197.75,2,4,2,1,0,0,1
2011-04-05,4,0.47250000000000003,0.45455,0.60625,0.347025,4.375,21.75,26.125,2,4,2,1,0,0,1
2011-04-06,1,0.32,0.32249999999999995,0.5528571428571428,0.2239,11.0,111.0,122.0,2,4,3,1,0,0,1
2011-04-06,2,0.492,0.47878,0.346,0.38208000000000003,29.4,100.0,129.4,2,4,3,1,0,0,1
2011-04-06,3,0.5,0.484825,0.3575,0.3321,36.75,226.75,263.5,2,4,3,1,0,0,1
2011-04-06,4,0.335,0.3389875,0.53375,0.188425,5.25,26.375,31.625,2,4,3,1,0,0,1
2011-04-07,1,0.37714285714285717,0.3701142857142857,0.7100000000000001,0.15351428571428571,16.571428571428573,116.42857142857143,133.0,2,4,4,2,0,0,1
2011-04-07,2,0.548,0.5454399999999999,0.438,0.05674,40.0,123.6,163.6,2,4,4,1,0,0,1
2011-04-07,3,0.475,0.4659,0.5700000000000001,0.25,50.5,225.75,276.25,2,4,4,1,0,0,1
2011-04-07,4,0.4025,0.4033875,0.62875,0.19215,6.625,29.25,35.875,2,4,4,1,0,0,1
2011-04-08,1,0.3514285714285714,0.34847142857142854,0.7957142857142857,0.1983,9.428571428571429,95.42857142857143,104.85714285714286,2,4,5,2,0,0,1
2011-04-08,2,0.348,0.33331999999999995,0.818,0.24180000000000001,8.2,36.2,44.4,2,4,5,3,0,0,1
2011-04-08,3,0.31,0.28785,0.93,0.313425,7.75,73.75,81.5,2,4,5,3,0,0,1
2011-04-08,4,0.3275,0.316275,0.83625,0.199625,4.25,19.375,23.625,2,4,5,2,0,0,1
2011-04-09,1,0.32285714285714284,0.31817142857142855,0.8957142857142858,0.14072857142857145,19.428571428571427,47.142857142857146,66.57142857142857,2,4,6,2,0,0,0
2011-04-09,2,0.364,0.36970000000000003,0.8240000000000001,0.053720000000000004,89.0,116.6,205.6,2,4,6,2,0,0,0
2011-04-09,3,0.38,0.3939,0.8325,0.12315000000000001,60.5,103.75,164.25,2,4,6,2,0,0,0
2011-04-09,4,0.3275,0.318175,0.9175,0.1809625,7.0,31.0,38.0,2,4,6,2,0,0,0
2011-04-10,1,0.37714285714285717,0.38525714285714285,0.9257142857142858,0.08957142857142857,30.428571428571427,41.857142857142854,72.28571428571429,2,4,0,2,0,0,0
2011-04-10,2,0.48,0.46966,0.782,0.16418,130.8,141.0,271.8,2,4,0,1,0,0,0
2011-04-10,3,0.495,0.48102500000000004,0.77,0.179075,63.75,111.0,174.75,2,4,0,1,0,0,0
2011-04-10,4,0.4025,0.4090625,0.88875,0.169775,8.25,33.125,41.375,2,4,0,2,0,0,0
2011-04-11,1,0.5228571428571429,0.5064714285714286,0.87,0.258,23.142857142857142,109.57142857142857,132.71428571428572,2,4,1,2,0,0,1
2011-04-11,2,0.688,0.63942,0.584,0.42986,57.6,101.2,158.8,2,4,1,2,0,0,1
2011-04-11,3,0.715,0.659125,0.5175,0.470175,77.5,243.75,321.25,2,4,1,1,0,0,1
2011-04-11,4,0.5342857142857144,0.5173,0.7728571428571429,0.2324142857142857,13.571428571428571,35.0,48.57142857142857,2,4,1,1,0,0,1
2011-04-12,1,0.5114285714285715,0.49351428571428574,0.7785714285714286,0.32835714285714285,7.428571428571429,82.85714285714286,90.28571428571429,2,4,2,2,0,0,1
2011-04-12,2,0.512,0.49394,0.736,0.38808,18.0,65.8,83.8,2,4,2,2,0,0,1
2011-04-12,3,0.43,0.4318,0.7949999999999999,0.25375000000000003,15.5,171.5,187.0,2,4,2,2,0,0,1
2011-04-12,4,0.525,0.522725,0.67875,0.1679,6.625,22.75,29.375,2,4,2,2,0,0,1
2011-04-13,1,0.38571428571428573,0.3939142857142857,0.9214285714285714,0.21534285714285714,3.0,60.57142857142857,63.57142857142857,2,4,3,3,0,0,1
2011-04-13,2,0.43600000000000005,0.43634000000000006,0.75,0.25372,15.4,81.6,97.0,2,4,3,2,0,0,1
2011-04-13,3,0.445,0.443175,0.6325000000000001,0.2985,18.75,214.0,232.75,2,4,3,1,0,0,1
2011-04-13,4,0.405,0.412875,0.86625,0.2556,4.5,33.125,37.625,2,4,3,1,0,0,1
2011-04-14,1,0.4228571428571429,0.42205714285714285,0.6042857142857143,0.12154285714285715,15.0,126.14285714285714,141.14285714285714,2,4,4,1,0,0,1
2011-04-14,2,0.5720000000000001,0.5606199999999999,0.34199999999999997,0.12838,43.0,114.0,157.0,2,4,4,1,0,0,1
2011-04-14,3,0.55,0.5341,0.35250000000000004,0.0485,39.0,249.25,288.25,2,4,4,1,0,0,1
2011-04-14,4,0.4,0.4014875,0.7025,0.1212625,6.625,36.0,42.625,2,4,4,1,0,0,1
2011-04-15,1,0.44,0.4350428571428572,0.6571428571428573,0.17697142857142856,18.0,117.0,135.0,2,4,5,1,0,1,0
2011-04-15,2,0.532,0.50912,0.532,0.34626,53.8,135.8,189.6,2,4,5,1,0,1,0
2011-04-15,3,0.445,0.44315000000000004,0.7075,0.37317500000000003,44.5,185.75,230.25,2,4,5,2,0,1,0
2011-04-15,4,0.4,0.4053,0.7525,0.121275,8.625,30.375,39.0,2,4,5,1,0,1,0
2011-04-16,1,0.4028571428571429,0.4112428571428572,0.8942857142857142,0.3603571428571429,2.7142857142857144,20.428571428571427,23.142857142857142,2,4,6,3,0,0,0
2011-04-16,2,0.492,0.47876,0.8719999999999999,0.54628,10.2,42.6,52.8,2,4,6,3,0,0,0
2011-04-16,3,0.49,0.47725,0.9249999999999999,0.40299999999999997,5.0,39.25,44.25,2,4,6,2,0,0,0
2011-04-16,4,0.3875,0.3787875,0.875,0.1641875,3.875,20.125,24.0,2,4,6,2,0,0,0
2011-04-17,1,0.39142857142857146,0.38310000000000005,0.5157142857142857,0.35822857142857145,36.42857142857143,61.714285714285715,98.14285714285714,2,4,0,1,0,0,0
2011-04-17,2,0.512,0.49394,0.336,0.40898,171.6,186.2,357.8,2,4,0,1,0,0,0
2011-04-17,3,0.55,0.522725,0.315,0.3321,91.0,142.5,233.5,2,4,0,1,0,0,0
2011-04-17,4,0.4325,0.4318,0.62,0.175375,10.125,31.625,41.75,2,4,0,1,0,0,0
2011-04-18,1,0.4685714285714286,0.4610285714285714,0.6371428571428571,0.05545714285714286,21.285714285714285,112.42857142857143,133.71428571428572,2,4,1,1,0,0,1
2011-04-18,2,0.58,0.5697,0.472,0.18508,50.8,124.8,175.6,2,4,1,2,0,0,1
2011-04-18,3,0.595,0.57955,0.3975,0.2985,44.5,265.75,310.25,2,4,1,1,0,0,1
